,Unnamed: 0,tag_no,tag_foll_no,DateTime,tag_name,logLine_text,tag_name_foll_no,comments
3094,3094,30,1,2016-03-22T11:48:37-04:00,avahi-daemon,Withdrawing address record for fe80::5a20:b1ff:fe0a:af40 on eno1.,1171,Withdrawing address record;Leaving mDNS multicast group;no longer relevant for mDNS.;Registering new address record;Withdrawing workstation service;Host name conflict;Registering new address record
3095,3095,30,1,2016-03-22T11:48:37-04:00,network,Shutting down interface eno1:  [  OK  ],0,Shutting down interface eno1:  [  OK  ];Shutting down interface ib0:  [  OK  ];Shutting down loopback interface:  [  OK  ];Bringing up loopback interface:  [  OK  ];Bringing up interface eno1:;Determining IP information for eno1... done.;[  OK  ];Bringing up interface ib0:  [  OK  ]
3096,3096,30,1,2016-03-22T11:48:37-04:00,avahi-daemon,Withdrawing address record for fe80::211:7501:167:a45e on ib0.,1171,Withdrawing address record;Leaving mDNS multicast group;no longer relevant for mDNS.;Registering new address record;Withdrawing workstation service;Host name conflict;Registering new address record
3097,3097,30,1,2016-03-22T11:48:38-04:00,network,Shutting down interface ib0:  [  OK  ],0,Shutting down interface eno1:  [  OK  ];Shutting down interface ib0:  [  OK  ];Shutting down loopback interface:  [  OK  ];Bringing up loopback interface:  [  OK  ];Bringing up interface eno1:;Determining IP information for eno1... done.;[  OK  ];Bringing up interface ib0:  [  OK  ]
3098,3098,30,1,2016-03-22T11:48:38-04:00,network,Shutting down loopback interface:  [  OK  ],0,Shutting down interface eno1:  [  OK  ];Shutting down interface ib0:  [  OK  ];Shutting down loopback interface:  [  OK  ];Bringing up loopback interface:  [  OK  ];Bringing up interface eno1:;Determining IP information for eno1... done.;[  OK  ];Bringing up interface ib0:  [  OK  ]
3099,3099,30,1,2016-03-22T11:48:38-04:00,systemd,Starting LSB: Bring up/down networking...,0,Failed to read PID; SMTP Correspondence; Stopping irqbalance daemon...; Config Files; Reloading
3100,3100,30,1,2016-03-22T11:48:38-04:00,network,Bringing up loopback interface:  [  OK  ],0,Shutting down interface eno1:  [  OK  ];Shutting down interface ib0:  [  OK  ];Shutting down loopback interface:  [  OK  ];Bringing up loopback interface:  [  OK  ];Bringing up interface eno1:;Determining IP information for eno1... done.;[  OK  ];Bringing up interface ib0:  [  OK  ]
3101,3101,30,1,2016-03-22T11:48:38-04:00,network,Bringing up interface eno1:,0,Shutting down interface eno1:  [  OK  ];Shutting down interface ib0:  [  OK  ];Shutting down loopback interface:  [  OK  ];Bringing up loopback interface:  [  OK  ];Bringing up interface eno1:;Determining IP information for eno1... done.;[  OK  ];Bringing up interface ib0:  [  OK  ]
3102,3102,6,1,2016-03-22T11:48:38-04:00,kernel,IPv6: ADDRCONF(NETDEV_UP): eno1: link is not ready,0,"unknown partition table; SGI XFS with ACLs, security attributes, no debug enabled;Mounting V4 Filesystem; Ending clean mount;eno1: link is not ready;igb 0000:02:00.0 eno1: igb: eno1 NIC Link is Up 1000 Mbps Full Duplex, Flow Control: RX; eno1: link becomes ready; enabling connected mode will cause multicast packet drops;mtu > 2044 will cause multicast packet drops.;fuse init (API version 7.22); can't use GFP_NOIO for QPs on device hfi1_0, using GFP_KERNEL"
3103,3103,30,1,2016-03-22T11:48:40-04:00,ntpd,"Deleting interface #6 eno1, fe80::5a20:b1ff:fe0a:af40#123, interface stats: received=0, sent=0, dropped=0, active_time=258 secs",12266,Deleting interface;new interface(s) found: waking up resolver;0.0.0.0 c628 08 no_sys_peer;Listen normally on 8 
3104,3104,30,1,2016-03-22T11:48:40-04:00,ntpd,"Deleting interface #5 ib0, fe80::211:7501:167:a45e#123, interface stats: received=0, sent=0, dropped=0, active_time=258 secs",12266,Deleting interface;new interface(s) found: waking up resolver;0.0.0.0 c628 08 no_sys_peer;Listen normally on 8 
3105,3105,30,1,2016-03-22T11:48:40-04:00,ntpd,"Deleting interface #3 eno1, 10.4.216.2#123, interface stats: received=8, sent=9, dropped=0, active_time=258 secs",12266,Deleting interface;new interface(s) found: waking up resolver;0.0.0.0 c628 08 no_sys_peer;Listen normally on 8 
3106,3106,30,1,2016-03-22T11:48:40-04:00,ntpd,10.4.200.71 interface 10.4.216.2 -> (none),12266,Deleting interface;new interface(s) found: waking up resolver;0.0.0.0 c628 08 no_sys_peer;Listen normally on 8 
3107,3107,30,1,2016-03-22T11:48:40-04:00,ntpd,10.4.200.70 interface 10.4.216.2 -> (none),12266,Deleting interface;new interface(s) found: waking up resolver;0.0.0.0 c628 08 no_sys_peer;Listen normally on 8 
3108,3108,6,1,2016-03-22T11:48:41-04:00,kernel,"igb 0000:02:00.0 eno1: igb: eno1 NIC Link is Up 1000 Mbps Full Duplex, Flow Control: RX",0,"unknown partition table; SGI XFS with ACLs, security attributes, no debug enabled;Mounting V4 Filesystem; Ending clean mount;eno1: link is not ready;igb 0000:02:00.0 eno1: igb: eno1 NIC Link is Up 1000 Mbps Full Duplex, Flow Control: RX; eno1: link becomes ready; enabling connected mode will cause multicast packet drops;mtu > 2044 will cause multicast packet drops.;fuse init (API version 7.22); can't use GFP_NOIO for QPs on device hfi1_0, using GFP_KERNEL"
3109,3109,6,1,2016-03-22T11:48:41-04:00,kernel,IPv6: ADDRCONF(NETDEV_CHANGE): eno1: link becomes ready,0,"unknown partition table; SGI XFS with ACLs, security attributes, no debug enabled;Mounting V4 Filesystem; Ending clean mount;eno1: link is not ready;igb 0000:02:00.0 eno1: igb: eno1 NIC Link is Up 1000 Mbps Full Duplex, Flow Control: RX; eno1: link becomes ready; enabling connected mode will cause multicast packet drops;mtu > 2044 will cause multicast packet drops.;fuse init (API version 7.22); can't use GFP_NOIO for QPs on device hfi1_0, using GFP_KERNEL"
3110,3110,30,1,2016-03-22T11:48:41-04:00,dhclient,DHCPREQUEST on eno1 to 255.255.255.255 port 67 (xid=0x6c54bc8d),27363,DHCPRequest; DHCPPACK;bound to 10.4.216.2
3111,3111,30,1,2016-03-22T11:48:42-04:00,avahi-daemon,Registering new address record for fe80::5a20:b1ff:fe0a:af40 on eno1.*.,1171,Withdrawing address record;Leaving mDNS multicast group;no longer relevant for mDNS.;Registering new address record;Withdrawing workstation service;Host name conflict;Registering new address record
3112,3112,30,1,2016-03-22T11:48:44-04:00,ntpd,Listen normally on 7 eno1 fe80::5a20:b1ff:fe0a:af40 UDP 123,12266,Deleting interface;new interface(s) found: waking up resolver;0.0.0.0 c628 08 no_sys_peer;Listen normally on 8 
3113,3113,31,1,2016-03-22T11:48:44-04:00,ntpd,new interface(s) found: waking up resolver,12266,Deleting interface;new interface(s) found: waking up resolver;0.0.0.0 c628 08 no_sys_peer;Listen normally on 8 
3114,3114,30,1,2016-03-22T11:48:49-04:00,dhclient,DHCPREQUEST on eno1 to 255.255.255.255 port 67 (xid=0x6c54bc8d),27363,DHCPRequest; DHCPPACK;bound to 10.4.216.2
3115,3115,30,1,2016-03-22T11:48:49-04:00,dhclient,DHCPACK from 10.4.200.83 (xid=0x6c54bc8d),27363,DHCPRequest; DHCPPACK;bound to 10.4.216.2
3116,3116,30,1,2016-03-22T11:48:51-04:00,avahi-daemon,Joining mDNS multicast group on interface eno1.IPv4 with address 10.4.216.2.,1171,Withdrawing address record;Leaving mDNS multicast group;no longer relevant for mDNS.;Registering new address record;Withdrawing workstation service;Host name conflict;Registering new address record
3117,3117,30,1,2016-03-22T11:48:51-04:00,avahi-daemon,New relevant interface eno1.IPv4 for mDNS.,1171,Withdrawing address record;Leaving mDNS multicast group;no longer relevant for mDNS.;Registering new address record;Withdrawing workstation service;Host name conflict;Registering new address record
3118,3118,30,1,2016-03-22T11:48:51-04:00,avahi-daemon,Registering new address record for 10.4.216.2 on eno1.IPv4.,1171,Withdrawing address record;Leaving mDNS multicast group;no longer relevant for mDNS.;Registering new address record;Withdrawing workstation service;Host name conflict;Registering new address record
3119,3119,29,1,2016-03-22T11:48:51-04:00,nscd,12600 monitored file `/etc/resolv.conf` was written to,0,`/etc/netgroup': No such file or directory;Monitoring File; Monitored File; stat failed for file `/etc/netgroup'; will try again later: No such file or directory
3120,3120,189,1,2016-03-22T11:48:51-04:00,NET,/usr/sbin/dhclient-script : updated /etc/resolv.conf,27433,/usr/sbin/dhclient-script : updated /etc/resolv.conf
3121,3121,29,1,2016-03-22T11:48:51-04:00,nscd,12600 monitoring file `/etc/resolv.conf` (5),0,`/etc/netgroup': No such file or directory;Monitoring File; Monitored File; stat failed for file `/etc/netgroup'; will try again later: No such file or directory
3122,3122,29,1,2016-03-22T11:48:51-04:00,nscd,12600 monitoring directory `/etc` (2),0,`/etc/netgroup': No such file or directory;Monitoring File; Monitored File; stat failed for file `/etc/netgroup'; will try again later: No such file or directory
3123,3123,30,1,2016-03-22T11:48:51-04:00,dhclient,bound to 10.4.216.2 -- renewal in 17783 seconds.,27363,DHCPRequest; DHCPPACK;bound to 10.4.216.2
3124,3124,30,1,2016-03-22T11:48:51-04:00,network,Determining IP information for eno1... done.,0,Shutting down interface eno1:  [  OK  ];Shutting down interface ib0:  [  OK  ];Shutting down loopback interface:  [  OK  ];Bringing up loopback interface:  [  OK  ];Bringing up interface eno1:;Determining IP information for eno1... done.;[  OK  ];Bringing up interface ib0:  [  OK  ]
3125,3125,30,1,2016-03-22T11:48:51-04:00,avahi-daemon,Withdrawing workstation service for ib0.,1171,Withdrawing address record;Leaving mDNS multicast group;no longer relevant for mDNS.;Registering new address record;Withdrawing workstation service;Host name conflict;Registering new address record
3126,3126,30,1,2016-03-22T11:48:51-04:00,avahi-daemon,Withdrawing workstation service for eno2.,1171,Withdrawing address record;Leaving mDNS multicast group;no longer relevant for mDNS.;Registering new address record;Withdrawing workstation service;Host name conflict;Registering new address record
3127,3127,30,1,2016-03-22T11:48:51-04:00,avahi-daemon,Withdrawing address record for fe80::5a20:b1ff:fe0a:af40 on eno1.,1171,Withdrawing address record;Leaving mDNS multicast group;no longer relevant for mDNS.;Registering new address record;Withdrawing workstation service;Host name conflict;Registering new address record
3128,3128,30,1,2016-03-22T11:48:51-04:00,avahi-daemon,Withdrawing workstation service for eno1.,1171,Withdrawing address record;Leaving mDNS multicast group;no longer relevant for mDNS.;Registering new address record;Withdrawing workstation service;Host name conflict;Registering new address record
3129,3129,30,1,2016-03-22T11:48:51-04:00,avahi-daemon,Withdrawing workstation service for lo.,1171,Withdrawing address record;Leaving mDNS multicast group;no longer relevant for mDNS.;Registering new address record;Withdrawing workstation service;Host name conflict;Registering new address record
3130,3130,28,1,2016-03-22T11:48:51-04:00,avahi-daemon,"Host name conflict, retrying with linux-2",1171,Withdrawing address record;Leaving mDNS multicast group;no longer relevant for mDNS.;Registering new address record;Withdrawing workstation service;Host name conflict;Registering new address record
3131,3131,30,1,2016-03-22T11:48:51-04:00,avahi-daemon,Registering new address record for fe80::5a20:b1ff:fe0a:af40 on eno1.*.,1171,Withdrawing address record;Leaving mDNS multicast group;no longer relevant for mDNS.;Registering new address record;Withdrawing workstation service;Host name conflict;Registering new address record
3132,3132,30,1,2016-03-22T11:48:51-04:00,avahi-daemon,Registering new address record for 10.4.216.2 on eno1.IPv4.,1171,Withdrawing address record;Leaving mDNS multicast group;no longer relevant for mDNS.;Registering new address record;Withdrawing workstation service;Host name conflict;Registering new address record
3133,3133,30,1,2016-03-22T11:48:51-04:00,avahi-daemon,Registering HINFO record with values 'X86_64'/'LINUX'.,1171,Withdrawing address record;Leaving mDNS multicast group;no longer relevant for mDNS.;Registering new address record;Withdrawing workstation service;Host name conflict;Registering new address record
3134,3134,30,1,2016-03-22T11:48:51-04:00,network,[  OK  ],0,Shutting down interface eno1:  [  OK  ];Shutting down interface ib0:  [  OK  ];Shutting down loopback interface:  [  OK  ];Bringing up loopback interface:  [  OK  ];Bringing up interface eno1:;Determining IP information for eno1... done.;[  OK  ];Bringing up interface ib0:  [  OK  ]
3135,3135,4,1,2016-03-22T11:48:51-04:00,kernel,ib0: enabling connected mode will cause multicast packet drops,0,"unknown partition table; SGI XFS with ACLs, security attributes, no debug enabled;Mounting V4 Filesystem; Ending clean mount;eno1: link is not ready;igb 0000:02:00.0 eno1: igb: eno1 NIC Link is Up 1000 Mbps Full Duplex, Flow Control: RX; eno1: link becomes ready; enabling connected mode will cause multicast packet drops;mtu > 2044 will cause multicast packet drops.;fuse init (API version 7.22); can't use GFP_NOIO for QPs on device hfi1_0, using GFP_KERNEL"
3136,3136,4,1,2016-03-22T11:48:51-04:00,kernel,ib0: mtu > 2044 will cause multicast packet drops.,0,"unknown partition table; SGI XFS with ACLs, security attributes, no debug enabled;Mounting V4 Filesystem; Ending clean mount;eno1: link is not ready;igb 0000:02:00.0 eno1: igb: eno1 NIC Link is Up 1000 Mbps Full Duplex, Flow Control: RX; eno1: link becomes ready; enabling connected mode will cause multicast packet drops;mtu > 2044 will cause multicast packet drops.;fuse init (API version 7.22); can't use GFP_NOIO for QPs on device hfi1_0, using GFP_KERNEL"
3137,3137,6,1,2016-03-22T11:48:51-04:00,kernel,IPv6: ADDRCONF(NETDEV_UP): ib0: link is not ready,0,"unknown partition table; SGI XFS with ACLs, security attributes, no debug enabled;Mounting V4 Filesystem; Ending clean mount;eno1: link is not ready;igb 0000:02:00.0 eno1: igb: eno1 NIC Link is Up 1000 Mbps Full Duplex, Flow Control: RX; eno1: link becomes ready; enabling connected mode will cause multicast packet drops;mtu > 2044 will cause multicast packet drops.;fuse init (API version 7.22); can't use GFP_NOIO for QPs on device hfi1_0, using GFP_KERNEL"
3138,3138,6,1,2016-03-22T11:48:51-04:00,kernel,IPv6: ADDRCONF(NETDEV_CHANGE): ib0: link becomes ready,0,"unknown partition table; SGI XFS with ACLs, security attributes, no debug enabled;Mounting V4 Filesystem; Ending clean mount;eno1: link is not ready;igb 0000:02:00.0 eno1: igb: eno1 NIC Link is Up 1000 Mbps Full Duplex, Flow Control: RX; eno1: link becomes ready; enabling connected mode will cause multicast packet drops;mtu > 2044 will cause multicast packet drops.;fuse init (API version 7.22); can't use GFP_NOIO for QPs on device hfi1_0, using GFP_KERNEL"
3139,3139,30,1,2016-03-22T11:48:53-04:00,ntpd,Listen normally on 8 eno1 10.4.216.2 UDP 123,12266,Deleting interface;new interface(s) found: waking up resolver;0.0.0.0 c628 08 no_sys_peer;Listen normally on 8 
3140,3140,31,1,2016-03-22T11:48:53-04:00,ntpd,new interface(s) found: waking up resolver,12266,Deleting interface;new interface(s) found: waking up resolver;0.0.0.0 c628 08 no_sys_peer;Listen normally on 8 
3141,3141,30,1,2016-03-22T11:48:53-04:00,avahi-daemon,Server startup complete. Host name is linux-2.local. Local service cookie is 843496960.,1171,Withdrawing address record;Leaving mDNS multicast group;no longer relevant for mDNS.;Registering new address record;Withdrawing workstation service;Host name conflict;Registering new address record
3142,3142,30,1,2016-03-22T11:48:53-04:00,avahi-daemon,Registering new address record for fe80::211:7501:167:a45e on ib0.*.,1171,Withdrawing address record;Leaving mDNS multicast group;no longer relevant for mDNS.;Registering new address record;Withdrawing workstation service;Host name conflict;Registering new address record
3143,3143,30,1,2016-03-22T11:48:53-04:00,avahi-daemon,Joining mDNS multicast group on interface ib0.IPv4 with address 10.4.116.2.,1171,Withdrawing address record;Leaving mDNS multicast group;no longer relevant for mDNS.;Registering new address record;Withdrawing workstation service;Host name conflict;Registering new address record
